Date,Year,Week,Address_Block,Trap,Trap_type,Month,WNV_Present,Species,Lat,Lon,Mosquito_number
2009-08-25 00:08:00,2009,33,39XX N SPRINGFIELD AVE,T228,GRAVID,8,False,CULEX RESTUANS,41.95366415,-87.72498719,3
2009-08-25 00:08:00,2009,33,3XX W 18TH ST,T043,GRAVID,8,False,CULEX RESTUANS,41.85783729,-87.63586199,1
2009-08-25 00:08:00,2009,33,41XX N OAK PARK AVE,T002,GRAVID,8,False,CULEX RESTUANS,41.95629886,-87.79751745,7
2009-08-25 00:08:00,2009,33,45XX N CAMPBELL AVE,T220,GRAVID,8,False,CULEX PIPIENS,41.96440545,-87.69137039,1
2009-08-25 00:08:00,2009,33,4XX E 130TH ST,T221,GRAVID,8,False,CULEX PIPIENS,41.65923602,-87.61201513,1
2009-08-25 00:08:00,2009,33,51XX N MONT CLARE AVE,T223,GRAVID,8,False,CULEX PIPIENS,41.97452276,-87.80458947,1
2009-08-25 00:08:00,2009,33,51XX N MONT CLARE AVE,T223,GRAVID,8,False,CULEX RESTUANS,41.97452276,-87.80458947,4
2009-08-25 00:08:00,2009,33,58XX N WESTERN AVE,T028,GRAVID,8,False,CULEX RESTUANS,41.98724461,-87.68941677,2
2009-08-25 00:08:00,2009,33,75XX N OAKLEY AVE,T148,GRAVID,8,False,CULEX RESTUANS,42.01780085,-87.68760145,1
2009-08-25 00:08:00,2009,33,82XX S KOSTNER AVE,T225,GRAVID,8,False,CULEX PIPIENS,41.74267048,-87.73155006,7
2009-08-25 00:08:00,2009,33,82XX S KOSTNER AVE,T225,GRAVID,8,False,CULEX RESTUANS,41.74267048,-87.73155006,5
2009-08-25 00:08:00,2009,33,91XX W HIGGINS RD,T009,GRAVID,8,False,CULEX PIPIENS,41.9885864,-87.85447335,3
2009-08-25 00:08:00,2009,33,91XX W HIGGINS RD,T009,GRAVID,8,False,CULEX RESTUANS,41.9885864,-87.85447335,6
2009-08-27 00:08:00,2009,34,100XX W OHARE AIRPORT,T901,GRAVID,8,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,2
2009-08-27 00:08:00,2009,34,100XX W OHARE AIRPORT,T916,GRAVID,8,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,6
2009-08-27 00:08:00,2009,34,101XX S STONY ISLAND AVE,T138,GRAVID,8,False,CULEX PIPIENS,41.7105424,-87.58455893,1
2009-08-27 00:08:00,2009,34,10XX E 67TH ST,T073,GRAVID,8,False,CULEX RESTUANS,41.7730854,-87.60016756,2
2009-08-27 00:08:00,2009,34,11XX W CHICAGO AVE,T049,GRAVID,8,False,CULEX RESTUANS,41.89613109,-87.65676212,1
2009-08-27 00:08:00,2009,34,127XX S DOTY AVE,T115,GRAVID,8,False,CULEX PIPIENS,41.66238673,-87.59017973,2
2009-08-27 00:08:00,2009,34,131XX S BRANDON AVE,T209,GRAVID,8,False,CULEX RESTUANS,41.65706888,-87.54604887,2
2009-08-27 00:08:00,2009,34,131XX S TORRENCE AVE,T200,GRAVID,8,False,CULEX PIPIENS,41.656677,-87.55944072,2
2009-08-27 00:08:00,2009,34,17XX W 95TH ST,T094,GRAVID,8,False,CULEX PIPIENS,41.7212875,-87.6652357,1
2009-08-27 00:08:00,2009,34,33XX N RUTHERFORD AVE,T144,GRAVID,8,False,CULEX PIPIENS,41.9407817,-87.79442976,1
2009-08-27 00:08:00,2009,34,33XX N RUTHERFORD AVE,T144,GRAVID,8,False,CULEX RESTUANS,41.9407817,-87.79442976,2
2009-08-27 00:08:00,2009,34,37XX E 118TH ST,T212,GRAVID,8,False,CULEX PIPIENS,41.68103493,-87.53343647,1
2009-08-27 00:08:00,2009,34,39XX N SPRINGFIELD AVE,T228,GRAVID,8,False,CULEX RESTUANS,41.95366415,-87.72498719,2
2009-08-27 00:08:00,2009,34,39XX S ASHLAND AVE,T074,GRAVID,8,False,CULEX PIPIENS,41.82085851,-87.6651081,1
2009-08-27 00:08:00,2009,34,4XX E 130TH ST,T221,GRAVID,8,False,CULEX PIPIENS,41.65923602,-87.61201513,1
2009-08-27 00:08:00,2009,34,4XX W 127TH,T135,GRAVID,8,False,CULEX PIPIENS,41.663756686541326,-87.63377020262799,1
2009-08-27 00:08:00,2009,34,5XX S CENTRAL AVE,T031,GRAVID,8,False,CULEX RESTUANS,41.87287286,-87.76473653,1
2009-08-27 00:08:00,2009,34,71XX S SOUTH SHORE DR,T079,GRAVID,8,False,CULEX RESTUANS,41.76575253,-87.56246521,1
2009-09-03 00:09:00,2009,35,100XX W OHARE,T909,CDC,9,False,CULEX RESTUANS,41.97918417185854,-87.90603567116452,1
2009-09-03 00:09:00,2009,35,100XX W OHARE AIRPORT,T901,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,2
2009-09-03 00:09:00,2009,35,100XX W OHARE AIRPORT,T907,CDC,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,2
2009-09-03 00:09:00,2009,35,100XX W OHARE AIRPORT,T913,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,2
2009-09-03 00:09:00,2009,35,100XX W OHARE AIRPORT,T916,GRAVID,9,True,CULEX RESTUANS,41.97927587140582,-87.90599275843982,5
2009-09-03 00:09:00,2009,35,101XX S STONY ISLAND AVE,T138,GRAVID,9,False,CULEX PIPIENS,41.7105424,-87.58455893,1
2009-09-03 00:09:00,2009,35,101XX S STONY ISLAND AVE,T138,GRAVID,9,False,CULEX RESTUANS,41.7105424,-87.58455893,1
2009-09-03 00:09:00,2009,35,10XX E 67TH ST,T073,GRAVID,9,False,CULEX PIPIENS,41.7730854,-87.60016756,2
2009-09-03 00:09:00,2009,35,10XX E 67TH ST,T073,GRAVID,9,False,CULEX RESTUANS,41.7730854,-87.60016756,1
2009-09-03 00:09:00,2009,35,11XX S CALIFORNIA AVE,T047,GRAVID,9,False,CULEX RESTUANS,41.86759925,-87.69578544,1
2009-09-03 00:09:00,2009,35,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX PIPIENS,41.86691518,-87.65491884,1
2009-09-03 00:09:00,2009,35,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX RESTUANS,41.86691518,-87.65491884,3
2009-09-03 00:09:00,2009,35,131XX S BRANDON AVE,T209,GRAVID,9,False,CULEX PIPIENS,41.65706888,-87.54604887,3
2009-09-03 00:09:00,2009,35,131XX S BRANDON AVE,T209,GRAVID,9,False,CULEX RESTUANS,41.65706888,-87.54604887,2
2009-09-03 00:09:00,2009,35,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX PIPIENS,41.656677,-87.55944072,4
2009-09-03 00:09:00,2009,35,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX RESTUANS,41.656677,-87.55944072,3
2009-09-03 00:09:00,2009,35,22XX W 51ST ST,T061,GRAVID,9,False,CULEX PIPIENS,41.80104786,-87.68042473,1
2009-09-03 00:09:00,2009,35,22XX W 51ST ST,T061,GRAVID,9,False,CULEX RESTUANS,41.80104786,-87.68042473,2
2009-09-03 00:09:00,2009,35,22XX W 69TH ST,T069,GRAVID,9,False,CULEX RESTUANS,41.76848567,-87.67946343,2
2009-09-03 00:09:00,2009,35,25XX W GRAND AVE,T046,GRAVID,9,False,CULEX RESTUANS,41.89221998,-87.69169773,2
2009-09-03 00:09:00,2009,35,33XX N RUTHERFORD AVE,T144,GRAVID,9,False,CULEX RESTUANS,41.9407817,-87.79442976,1
2009-09-03 00:09:00,2009,35,37XX E 118TH ST,T212,GRAVID,9,False,CULEX RESTUANS,41.68103493,-87.53343647,1
2009-09-03 00:09:00,2009,35,40XX S DEARBORN ST,T081,GRAVID,9,False,CULEX PIPIENS,41.82005165,-87.62734757,2
2009-09-03 00:09:00,2009,35,4XX E 130TH ST,T221,GRAVID,9,False,CULEX RESTUANS,41.65923602,-87.61201513,1
2009-09-03 00:09:00,2009,35,4XX W 127TH,T135,GRAVID,9,False,CULEX RESTUANS,41.663756686541326,-87.63377020262799,1
2009-09-03 00:09:00,2009,35,4XX W 127TH,T135,GRAVID,9,False,CULEX SALINARIUS,41.663756686541326,-87.63377020262799,1
2009-09-03 00:09:00,2009,35,50XX S UNION AVE,T082,GRAVID,9,False,CULEX RESTUANS,41.80235931,-87.64307592,1
2009-09-03 00:09:00,2009,35,52XX S KOLMAR AVE,T114,GRAVID,9,False,CULEX RESTUANS,41.79821073,-87.73692496,3
2009-09-03 00:09:00,2009,35,71XX S SOUTH SHORE DR,T079,GRAVID,9,False,CULEX PIPIENS,41.76575253,-87.56246521,2
2009-09-03 00:09:00,2009,35,71XX S SOUTH SHORE DR,T079,GRAVID,9,False,CULEX RESTUANS,41.76575253,-87.56246521,3
2009-09-03 00:09:00,2009,35,81XX S ASHLAND,T068,GRAVID,9,False,CULEX SALINARIUS,41.74538943321954,-87.66370766029615,1
2009-09-03 00:09:00,2009,35,82XX S KOSTNER AVE,T225,GRAVID,9,False,CULEX RESTUANS,41.74267048,-87.73155006,2
2009-09-03 00:09:00,2009,35,89XX S CARPENTER ST,T159,GRAVID,9,False,CULEX RESTUANS,41.73144686,-87.64972225,5
2009-09-03 00:09:00,2009,35,89XX S CARPENTER ST,T159,GRAVID,9,False,CULEX TERRITANS,41.73144686,-87.64972225,1
2009-09-14 00:09:00,2009,36,100XX W OHARE,T903,GRAVID,9,False,CULEX PIPIENS,41.97918417185854,-87.90603567116452,1
2009-09-14 00:09:00,2009,36,100XX W OHARE,T903,GRAVID,9,False,CULEX RESTUANS,41.97918417185854,-87.90603567116452,1
2009-09-14 00:09:00,2009,36,100XX W OHARE AIRPORT,T901,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2009-09-14 00:09:00,2009,36,100XX W OHARE AIRPORT,T916,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2009-09-14 00:09:00,2009,36,100XX W OHARE AIRPORT,T918,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,1
2009-09-14 00:09:00,2009,36,100XX W OHARE AIRPORT,T918,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,10
2009-09-14 00:09:00,2009,36,100XX W OHARE AIRPORT,T920,CDC,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,5
2009-09-14 00:09:00,2009,36,101XX S STONY ISLAND AVE,T138,GRAVID,9,False,CULEX RESTUANS,41.7105424,-87.58455893,3
2009-09-14 00:09:00,2009,36,109XX S COTTAGE GROVE AVE,T102,GRAVID,9,False,CULEX PIPIENS,41.69549407,-87.60908177,2
2009-09-14 00:09:00,2009,36,10XX E 67TH ST,T073,GRAVID,9,False,CULEX PIPIENS,41.7730854,-87.60016756,3
2009-09-14 00:09:00,2009,36,10XX E 67TH ST,T073,GRAVID,9,False,CULEX RESTUANS,41.7730854,-87.60016756,4
2009-09-14 00:09:00,2009,36,11XX W CHICAGO AVE,T049,GRAVID,9,False,CULEX RESTUANS,41.89613109,-87.65676212,2
2009-09-14 00:09:00,2009,36,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX RESTUANS,41.86691518,-87.65491884,5
2009-09-14 00:09:00,2009,36,127XX S DOTY AVE,T115,GRAVID,9,False,CULEX PIPIENS,41.66238673,-87.59017973,3
2009-09-14 00:09:00,2009,36,127XX S DOTY AVE,T115,GRAVID,9,False,CULEX RESTUANS,41.66238673,-87.59017973,1
2009-09-14 00:09:00,2009,36,131XX S BRANDON AVE,T209,GRAVID,9,False,CULEX PIPIENS,41.65706888,-87.54604887,1
2009-09-14 00:09:00,2009,36,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX PIPIENS,41.656677,-87.55944072,2
2009-09-14 00:09:00,2009,36,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX RESTUANS,41.656677,-87.55944072,2
2009-09-14 00:09:00,2009,36,14XX N HUMBOLDT DR,T033,GRAVID,9,False,CULEX PIPIENS,41.90728487,-87.70139464,1
2009-09-14 00:09:00,2009,36,15XX N LONG AVE,T153,GRAVID,9,False,CULEX RESTUANS,41.90933996,-87.76107828,1
2009-09-14 00:09:00,2009,36,17XX N PULASKI RD,T039,GRAVID,9,False,CULEX RESTUANS,41.91356758,-87.7263003,1
2009-09-14 00:09:00,2009,36,22XX N CANNON DR,T054B,GRAVID,9,False,CULEX RESTUANS,41.9220638,-87.63223306,2
2009-09-14 00:09:00,2009,36,22XX W 51ST ST,T061,GRAVID,9,False,CULEX PIPIENS,41.80104786,-87.68042473,1
2009-09-14 00:09:00,2009,36,24XX E 105TH ST,T128,GRAVID,9,False,CULEX PIPIENS,41.70468721,-87.56423556,1
2009-09-14 00:09:00,2009,36,28XX N FRANCISCO AVE,T147,GRAVID,9,False,CULEX RESTUANS,41.93279021,-87.70023788,2
2009-09-14 00:09:00,2009,36,33XX N RUTHERFORD AVE,T144,GRAVID,9,False,CULEX RESTUANS,41.9407817,-87.79442976,1
2009-09-14 00:09:00,2009,36,35XX W 116TH ST,T158,GRAVID,9,False,CULEX RESTUANS,41.6821804,-87.71009165,1
2009-09-14 00:09:00,2009,36,36XX N PITTSBURGH AVE,T011,GRAVID,9,False,CULEX RESTUANS,41.94596109,-87.83294247,3
2009-09-14 00:09:00,2009,36,37XX E 118TH ST,T212,GRAVID,9,False,CULEX RESTUANS,41.68103493,-87.53343647,1
2009-09-14 00:09:00,2009,36,37XX N KEDVALE AVE,T218,GRAVID,9,False,CULEX RESTUANS,41.94850006,-87.73055319,1
2009-09-14 00:09:00,2009,36,37XX S PULASKI RD,T063,GRAVID,9,False,CULEX PIPIENS,41.82539826,-87.72396214,3
2009-09-14 00:09:00,2009,36,37XX S PULASKI RD,T063,GRAVID,9,False,CULEX RESTUANS,41.82539826,-87.72396214,2
2009-09-14 00:09:00,2009,36,39XX N SPRINGFIELD AVE,T228,GRAVID,9,True,CULEX RESTUANS,41.95366415,-87.72498719,2
2009-09-14 00:09:00,2009,36,39XX N SPRINGFIELD AVE,T228,GRAVID,9,True,CULEX RESTUANS,41.9536648,-87.72497849,2
2009-09-14 00:09:00,2009,36,3XX W 104TH ST,T095,GRAVID,9,False,CULEX PIPIENS,41.70532764,-87.63295537,1
2009-09-14 00:09:00,2009,36,45XX N CAMPBELL AVE,T220,GRAVID,9,False,CULEX RESTUANS,41.96440545,-87.69137039,1
2009-09-14 00:09:00,2009,36,4XX W 127TH,T135,GRAVID,9,False,CULEX PIPIENS,41.663756686541326,-87.63377020262799,2
2009-09-14 00:09:00,2009,36,4XX W 127TH,T135,GRAVID,9,False,CULEX RESTUANS,41.663756686541326,-87.63377020262799,1
2009-09-14 00:09:00,2009,36,50XX S UNION AVE,T082,GRAVID,9,False,CULEX RESTUANS,41.80235931,-87.64307592,1
2009-09-14 00:09:00,2009,36,51XX N MONT CLARE AVE,T223,GRAVID,9,False,CULEX PIPIENS,41.97452276,-87.80458947,2
2009-09-14 00:09:00,2009,36,51XX N MONT CLARE AVE,T223,GRAVID,9,False,CULEX RESTUANS,41.97452276,-87.80458947,3
2009-09-14 00:09:00,2009,36,52XX S KOLMAR AVE,T114,GRAVID,9,False,CULEX RESTUANS,41.79821073,-87.73692496,3
2009-09-14 00:09:00,2009,36,58XX N WESTERN AVE,T028,GRAVID,9,False,CULEX RESTUANS,41.98724461,-87.68941677,2
2009-09-14 00:09:00,2009,36,5XX S CENTRAL AVE,T031,GRAVID,9,False,CULEX RESTUANS,41.87287286,-87.76473653,1
2009-09-14 00:09:00,2009,36,61XX W FULLERTON AVE,T013,GRAVID,9,False,CULEX RESTUANS,41.92388736,-87.77890991,2
2009-09-14 00:09:00,2009,36,67XX S KEDZIE AVE,T066,GRAVID,9,False,CULEX RESTUANS,41.77119859,-87.70310661,2
2009-09-14 00:09:00,2009,36,70XX W ARMITAGE AVE,T151,GRAVID,9,False,CULEX RESTUANS,41.91613472,-87.80109281,1
2009-09-14 00:09:00,2009,36,82XX S KOSTNER AVE,T225,GRAVID,9,False,CULEX PIPIENS,41.74267048,-87.73155006,7
2009-09-14 00:09:00,2009,36,82XX S KOSTNER AVE,T225,GRAVID,9,False,CULEX RESTUANS,41.74267048,-87.73155006,6
2009-09-17 00:09:00,2009,37,100XX W OHARE AIRPORT,T905,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,2
2009-09-17 00:09:00,2009,37,100XX W OHARE AIRPORT,T907,CDC,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,4
2009-09-17 00:09:00,2009,37,100XX W OHARE AIRPORT,T915,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2009-09-17 00:09:00,2009,37,101XX S STONY ISLAND AVE,T138,GRAVID,9,False,CULEX PIPIENS,41.7105424,-87.58455893,1
2009-09-17 00:09:00,2009,37,104XX S VINCENNES AVE,T089,GRAVID,9,False,CULEX PIPIENS,41.70433842,-87.65708427,3
2009-09-17 00:09:00,2009,37,109XX S COTTAGE GROVE AVE,T102,GRAVID,9,False,CULEX PIPIENS,41.69549407,-87.60908177,1
2009-09-17 00:09:00,2009,37,109XX S COTTAGE GROVE AVE,T102,GRAVID,9,False,CULEX RESTUANS,41.69549407,-87.60908177,1
2009-09-17 00:09:00,2009,37,10XX E 67TH ST,T073,GRAVID,9,False,CULEX PIPIENS,41.7730854,-87.60016756,1
2009-09-17 00:09:00,2009,37,10XX E 67TH ST,T073,GRAVID,9,False,CULEX RESTUANS,41.7730854,-87.60016756,3
2009-09-17 00:09:00,2009,37,111XX S ARTESIAN AVE,T160,GRAVID,9,False,CULEX PIPIENS,41.69092299,-87.68225967,5
2009-09-17 00:09:00,2009,37,119XX S ASHLAND AVE,T090,GRAVID,9,False,CULEX RESTUANS,41.67688732,-87.66122193,6
2009-09-17 00:09:00,2009,37,11XX S CALIFORNIA AVE,T047,GRAVID,9,False,CULEX RESTUANS,41.86759925,-87.69578544,3
2009-09-17 00:09:00,2009,37,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX PIPIENS,41.86691518,-87.65491884,2
2009-09-17 00:09:00,2009,37,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX RESTUANS,41.86691518,-87.65491884,3
2009-09-17 00:09:00,2009,37,131XX S BRANDON AVE,T209,GRAVID,9,False,CULEX PIPIENS,41.65706888,-87.54604887,2
2009-09-17 00:09:00,2009,37,131XX S BRANDON AVE,T209,GRAVID,9,False,CULEX RESTUANS,41.65706888,-87.54604887,2
2009-09-17 00:09:00,2009,37,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX PIPIENS,41.656677,-87.55944072,6
2009-09-17 00:09:00,2009,37,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX RESTUANS,41.656677,-87.55944072,4
2009-09-17 00:09:00,2009,37,13XX N LARAMIE AVE,T230,GRAVID,9,False,CULEX PIPIENS,41.90477345,-87.75568575,2
2009-09-17 00:09:00,2009,37,14XX N HUMBOLDT DR,T033,GRAVID,9,False,CULEX PIPIENS,41.90728487,-87.70139464,1
2009-09-17 00:09:00,2009,37,17XX N PULASKI RD,T039,GRAVID,9,False,CULEX PIPIENS,41.91356758,-87.7263003,1
2009-09-17 00:09:00,2009,37,17XX N PULASKI RD,T039,GRAVID,9,False,CULEX RESTUANS,41.91356758,-87.7263003,1
2009-09-17 00:09:00,2009,37,17XX W ADDISON ST,T224,GRAVID,9,False,CULEX RESTUANS,41.9470445,-87.67306105,1
2009-09-17 00:09:00,2009,37,1XX N CENTRAL PARK DR,T030,GRAVID,9,False,CULEX RESTUANS,41.88377178,-87.71616837,1
2009-09-17 00:09:00,2009,37,22XX N CANNON DR,T054A,GRAVID,9,False,CULEX RESTUANS,41.92273665,-87.63244997,1
2009-09-17 00:09:00,2009,37,22XX N CANNON DR,T054B,GRAVID,9,False,CULEX RESTUANS,41.9220638,-87.63223306,1
2009-09-17 00:09:00,2009,37,24XX E 105TH ST,T128,GRAVID,9,False,CULEX PIPIENS,41.70468721,-87.56423556,2
2009-09-17 00:09:00,2009,37,25XX S MILLARD AVE,T152,GRAVID,9,False,CULEX PIPIENS,41.8457154,-87.7158986,2
2009-09-17 00:09:00,2009,37,25XX S MILLARD AVE,T152,GRAVID,9,False,CULEX RESTUANS,41.8457154,-87.7158986,3
2009-09-17 00:09:00,2009,37,25XX W GRAND AVE,T046,GRAVID,9,False,CULEX RESTUANS,41.89221998,-87.69169773,3
2009-09-17 00:09:00,2009,37,28XX N FRANCISCO AVE,T147,GRAVID,9,False,CULEX PIPIENS,41.93279021,-87.70023788,1
2009-09-17 00:09:00,2009,37,28XX N FRANCISCO AVE,T147,GRAVID,9,False,CULEX RESTUANS,41.93279021,-87.70023788,2
2009-09-17 00:09:00,2009,37,33XX N RUTHERFORD AVE,T144,GRAVID,9,False,CULEX RESTUANS,41.9407817,-87.79442976,3
2009-09-17 00:09:00,2009,37,36XX N PITTSBURGH AVE,T011,GRAVID,9,False,CULEX PIPIENS,41.94596109,-87.83294247,1
2009-09-17 00:09:00,2009,37,37XX E 118TH ST,T212,GRAVID,9,False,CULEX PIPIENS,41.68103493,-87.53343647,1
2009-09-17 00:09:00,2009,37,37XX E 118TH ST,T212,GRAVID,9,False,CULEX RESTUANS,41.68103493,-87.53343647,1
2009-09-17 00:09:00,2009,37,37XX N KEDVALE AVE,T218,GRAVID,9,False,CULEX RESTUANS,41.94850006,-87.73055319,1
2009-09-17 00:09:00,2009,37,37XX S PULASKI RD,T063,GRAVID,9,False,CULEX RESTUANS,41.82539826,-87.72396214,2
2009-09-17 00:09:00,2009,37,39XX N SPRINGFIELD AVE,T228,GRAVID,9,False,CULEX RESTUANS,41.95366415,-87.72498719,5
2009-09-17 00:09:00,2009,37,39XX S ASHLAND AVE,T074,GRAVID,9,False,CULEX PIPIENS,41.82085851,-87.6651081,1
2009-09-17 00:09:00,2009,37,41XX N OAK PARK AVE,T002,GRAVID,9,False,CULEX RESTUANS,41.95629886,-87.79751745,2
2009-09-17 00:09:00,2009,37,46XX N MILWAUKEE AVE,T003,GRAVID,9,False,CULEX PIPIENS,41.96537486,-87.75841172,1
2009-09-17 00:09:00,2009,37,46XX N MILWAUKEE AVE,T003,GRAVID,9,False,CULEX TERRITANS,41.96537486,-87.75841172,1
2009-09-17 00:09:00,2009,37,4XX W 127TH,T135,GRAVID,9,False,CULEX PIPIENS,41.663756686541326,-87.63377020262799,3
2009-09-17 00:09:00,2009,37,51XX N MONT CLARE AVE,T223,GRAVID,9,False,CULEX PIPIENS,41.97452276,-87.80458947,1
2009-09-17 00:09:00,2009,37,51XX N MONT CLARE AVE,T223,GRAVID,9,False,CULEX RESTUANS,41.97452276,-87.80458947,14
2009-09-17 00:09:00,2009,37,61XX N LEMONT AVE,T012,GRAVID,9,False,CULEX PIPIENS,41.99356436,-87.74542039,1
2009-09-17 00:09:00,2009,37,61XX N LEMONT AVE,T012,GRAVID,9,False,CULEX RESTUANS,41.99356436,-87.74542039,2
2009-09-17 00:09:00,2009,37,61XX W FULLERTON AVE,T013,GRAVID,9,False,CULEX PIPIENS,41.92388736,-87.77890991,1
2009-09-17 00:09:00,2009,37,61XX W FULLERTON AVE,T013,GRAVID,9,False,CULEX RESTUANS,41.92388736,-87.77890991,3
2009-09-17 00:09:00,2009,37,63XX W 64TH ST,T155,GRAVID,9,False,CULEX PIPIENS,41.77600539,-87.77940767,1
2009-09-17 00:09:00,2009,37,67XX S KEDZIE AVE,T066,GRAVID,9,False,CULEX RESTUANS,41.77119859,-87.70310661,2
2009-09-17 00:09:00,2009,37,6XX E 91ST PL,T227,GRAVID,9,False,CULEX PIPIENS,41.72849003,-87.60852431,3
2009-09-17 00:09:00,2009,37,6XX E 91ST PL,T227,GRAVID,9,False,CULEX RESTUANS,41.72849003,-87.60852431,1
2009-09-17 00:09:00,2009,37,6XX W MONTROSE DR,T017,GRAVID,9,False,CULEX RESTUANS,41.96201464,-87.64684773,1
2009-09-17 00:09:00,2009,37,70XX W ARMITAGE AVE,T151,GRAVID,9,False,CULEX PIPIENS,41.91613472,-87.80109281,7
2009-09-17 00:09:00,2009,37,70XX W ARMITAGE AVE,T151,GRAVID,9,False,CULEX RESTUANS,41.91613472,-87.80109281,6
2009-09-17 00:09:00,2009,37,71XX S SOUTH SHORE DR,T079,GRAVID,9,False,CULEX RESTUANS,41.76575253,-87.56246521,1
2009-09-17 00:09:00,2009,37,72XX N OKETO AVE,T016,GRAVID,9,False,CULEX PIPIENS,42.01302928,-87.81134973,1
2009-09-17 00:09:00,2009,37,72XX N OKETO AVE,T016,GRAVID,9,False,CULEX RESTUANS,42.01302928,-87.81134973,1
2009-09-17 00:09:00,2009,37,79XX S CHICAGO,T083,GRAVID,9,False,CULEX PIPIENS,41.75036957366135,-87.58445996029592,1
2009-09-17 00:09:00,2009,37,82XX S KOSTNER AVE,T225,GRAVID,9,False,CULEX RESTUANS,41.74267048,-87.73155006,3
2009-09-17 00:09:00,2009,37,89XX S CARPENTER ST,T159,GRAVID,9,False,CULEX RESTUANS,41.73144686,-87.64972225,1
2009-09-25 00:09:00,2009,38,100XX W OHARE,T903,GRAVID,9,False,CULEX PIPIENS,41.97918417185854,-87.90603567116452,2
2009-09-25 00:09:00,2009,38,100XX W OHARE,T903,GRAVID,9,False,CULEX RESTUANS,41.97918417185854,-87.90603567116452,2
2009-09-25 00:09:00,2009,38,100XX W OHARE AIRPORT,T901,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,2
2009-09-25 00:09:00,2009,38,100XX W OHARE AIRPORT,T906,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,3
2009-09-25 00:09:00,2009,38,100XX W OHARE AIRPORT,T915,GRAVID,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,4
2009-09-25 00:09:00,2009,38,100XX W OHARE AIRPORT,T915,GRAVID,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2009-09-25 00:09:00,2009,38,100XX W OHARE AIRPORT,T920,CDC,9,False,CULEX PIPIENS,41.97927587140582,-87.90599275843982,2
2009-09-25 00:09:00,2009,38,100XX W OHARE AIRPORT,T920,CDC,9,False,CULEX RESTUANS,41.97927587140582,-87.90599275843982,1
2009-09-25 00:09:00,2009,38,10XX E 67TH ST,T073,GRAVID,9,False,CULEX PIPIENS,41.7730854,-87.60016756,1
2009-09-25 00:09:00,2009,38,111XX S ARTESIAN AVE,T160,GRAVID,9,False,CULEX PIPIENS,41.69092299,-87.68225967,1
2009-09-25 00:09:00,2009,38,111XX S ARTESIAN AVE,T160,GRAVID,9,False,CULEX RESTUANS,41.69092299,-87.68225967,1
2009-09-25 00:09:00,2009,38,119XX S ASHLAND AVE,T090,GRAVID,9,False,CULEX PIPIENS,41.67688732,-87.66122193,4
2009-09-25 00:09:00,2009,38,11XX S CALIFORNIA AVE,T047,GRAVID,9,False,CULEX PIPIENS,41.86759925,-87.69578544,1
2009-09-25 00:09:00,2009,38,11XX S CALIFORNIA AVE,T047,GRAVID,9,False,CULEX RESTUANS,41.86759925,-87.69578544,1
2009-09-25 00:09:00,2009,38,11XX W ROOSEVELT RD,T048,GRAVID,9,False,CULEX RESTUANS,41.86691518,-87.65491884,10
2009-09-25 00:09:00,2009,38,127XX S DOTY AVE,T115,GRAVID,9,False,CULEX PIPIENS,41.66238673,-87.59017973,1
2009-09-25 00:09:00,2009,38,127XX S DOTY AVE,T115,GRAVID,9,False,CULEX SALINARIUS,41.66238673,-87.59017973,2
2009-09-25 00:09:00,2009,38,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX PIPIENS,41.656677,-87.55944072,1
2009-09-25 00:09:00,2009,38,131XX S TORRENCE AVE,T200,GRAVID,9,False,CULEX RESTUANS,41.656677,-87.55944072,1
